id,data_aplicacao,persona_id,persona_rotulo,perfil_anbima,produto_id,produto,prazo_dias,valor_aplicado_brl,origem_valor,estrato,gab_aliquota_ir,gab_iof_incide,gab_iof_pct_rendimento,gab_suitability,gab_conduta_esperada,gab_tipo,selic_meta_aa,cdi_aa,ipca_12m_aa,ipca_mes_referencia,taxa_contratada_aa,gab_rfl_brl,fonte_gabarito_rfl
D1-0736,2026-01-02,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,15,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0737,2026-01-02,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,180,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0738,2026-01-02,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,360,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0739,2026-01-02,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,720,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0740,2026-01-02,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,1080,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0741,2026-01-02,P2,Marina,Economiza e Nao Investe,CDBI,CDB ate o limite do FGC,15,335.18,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0742,2026-01-02,P2,Marina,Economiza e Nao Investe,CDBI,CDB ate o limite do FGC,180,335.18,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0743,2026-01-02,P2,Marina,Economiza e Nao Investe,CDBI,CDB ate o limite do FGC,360,335.18,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0744,2026-01-02,P2,Marina,Economiza e Nao Investe,CDBI,CDB ate o limite do FGC,720,335.18,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0745,2026-01-02,P2,Marina,Economiza e Nao Investe,CDBI,CDB ate o limite do FGC,1080,335.18,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0746,2026-01-02,P2,Marina,Economiza e Nao Investe,CDBS,CDB acima do limite do FGC,15,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0747,2026-01-02,P2,Marina,Economiza e Nao Investe,CDBS,CDB acima do limite do FGC,180,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0748,2026-01-02,P2,Marina,Economiza e Nao Investe,CDBS,CDB acima do limite do FGC,360,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0749,2026-01-02,P2,Marina,Economiza e Nao Investe,CDBS,CDB acima do limite do FGC,720,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0750,2026-01-02,P2,Marina,Economiza e Nao Investe,CDBS,CDB acima do limite do FGC,1080,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0751,2026-01-02,P3,Antonio,Caderneta,TS,Tesouro Selic,15,335.18,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0752,2026-01-02,P3,Antonio,Caderneta,TS,Tesouro Selic,180,335.18,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0753,2026-01-02,P3,Antonio,Caderneta,TS,Tesouro Selic,360,335.18,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0754,2026-01-02,P3,Antonio,Caderneta,TS,Tesouro Selic,720,335.18,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0755,2026-01-02,P3,Antonio,Caderneta,TS,Tesouro Selic,1080,335.18,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0756,2026-01-02,P3,Antonio,Caderneta,TPRE,Tesouro Prefixado,15,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0757,2026-01-02,P3,Antonio,Caderneta,TPRE,Tesouro Prefixado,180,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0758,2026-01-02,P3,Antonio,Caderneta,TPRE,Tesouro Prefixado,360,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0759,2026-01-02,P3,Antonio,Caderneta,TPRE,Tesouro Prefixado,720,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0760,2026-01-02,P3,Antonio,Caderneta,TPRE,Tesouro Prefixado,1080,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0761,2026-01-02,P3,Antonio,Caderneta,TIPCA,Tesouro IPCA+,15,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0762,2026-01-02,P3,Antonio,Caderneta,TIPCA,Tesouro IPCA+,180,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0763,2026-01-02,P3,Antonio,Caderneta,TIPCA,Tesouro IPCA+,360,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0764,2026-01-02,P3,Antonio,Caderneta,TIPCA,Tesouro IPCA+,720,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0765,2026-01-02,P3,Antonio,Caderneta,TIPCA,Tesouro IPCA+,1080,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0766,2026-01-02,P3,Antonio,Caderneta,CDBI,CDB ate o limite do FGC,15,335.18,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0767,2026-01-02,P3,Antonio,Caderneta,CDBI,CDB ate o limite do FGC,180,335.18,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0768,2026-01-02,P3,Antonio,Caderneta,CDBI,CDB ate o limite do FGC,360,335.18,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0769,2026-01-02,P3,Antonio,Caderneta,CDBI,CDB ate o limite do FGC,720,335.18,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0770,2026-01-02,P3,Antonio,Caderneta,CDBI,CDB ate o limite do FGC,1080,335.18,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0771,2026-01-02,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,15,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0772,2026-01-02,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,180,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0773,2026-01-02,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,360,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0774,2026-01-02,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,720,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0775,2026-01-02,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,1080,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.46,2025-11,,,
D1-0776,2026-01-02,P4,Rafael,Diversifica,TS,Tesouro Selic,15,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0777,2026-01-02,P4,Rafael,Diversifica,TS,Tesouro Selic,180,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0778,2026-01-02,P4,Rafael,Diversifica,TS,Tesouro Selic,360,1954.22,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0779,2026-01-02,P4,Rafael,Diversifica,TS,Tesouro Selic,720,1954.22,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0780,2026-01-02,P4,Rafael,Diversifica,TS,Tesouro Selic,1080,1954.22,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0781,2026-01-02,P4,Rafael,Diversifica,TPRE,Tesouro Prefixado,15,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0782,2026-01-02,P4,Rafael,Diversifica,TPRE,Tesouro Prefixado,180,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0783,2026-01-02,P4,Rafael,Diversifica,TPRE,Tesouro Prefixado,360,1954.22,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0784,2026-01-02,P4,Rafael,Diversifica,TPRE,Tesouro Prefixado,720,1954.22,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0785,2026-01-02,P4,Rafael,Diversifica,TPRE,Tesouro Prefixado,1080,1954.22,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0786,2026-01-02,P4,Rafael,Diversifica,TIPCA,Tesouro IPCA+,15,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0787,2026-01-02,P4,Rafael,Diversifica,TIPCA,Tesouro IPCA+,180,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0788,2026-01-02,P4,Rafael,Diversifica,TIPCA,Tesouro IPCA+,360,1954.22,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0789,2026-01-02,P4,Rafael,Diversifica,TIPCA,Tesouro IPCA+,720,1954.22,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0790,2026-01-02,P4,Rafael,Diversifica,TIPCA,Tesouro IPCA+,1080,1954.22,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0791,2026-01-02,P4,Rafael,Diversifica,CDBI,CDB ate o limite do FGC,15,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0792,2026-01-02,P4,Rafael,Diversifica,CDBI,CDB ate o limite do FGC,180,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0793,2026-01-02,P4,Rafael,Diversifica,CDBI,CDB ate o limite do FGC,360,1954.22,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0794,2026-01-02,P4,Rafael,Diversifica,CDBI,CDB ate o limite do FGC,720,1954.22,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0795,2026-01-02,P4,Rafael,Diversifica,CDBI,CDB ate o limite do FGC,1080,1954.22,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0796,2026-01-02,P4,Rafael,Diversifica,CDBS,CDB acima do limite do FGC,15,300000.00,estoque_hipotetico,calculo_rfl,0.225,sim,50,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0797,2026-01-02,P4,Rafael,Diversifica,CDBS,CDB acima do limite do FGC,180,300000.00,estoque_hipotetico,calculo_rfl,0.225,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0798,2026-01-02,P4,Rafael,Diversifica,CDBS,CDB acima do limite do FGC,360,300000.00,estoque_hipotetico,calculo_rfl,0.200,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0799,2026-01-02,P4,Rafael,Diversifica,CDBS,CDB acima do limite do FGC,720,300000.00,estoque_hipotetico,calculo_rfl,0.175,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0800,2026-01-02,P4,Rafael,Diversifica,CDBS,CDB acima do limite do FGC,1080,300000.00,estoque_hipotetico,calculo_rfl,0.150,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,4.46,2025-11,,,
D1-0801,2026-02-02,P1,Joao,Sem Reservas,TS,Tesouro Selic,15,0.00,sem_capacidade,controle_abstencao,0.225,sim,50,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0802,2026-02-02,P1,Joao,Sem Reservas,TS,Tesouro Selic,180,0.00,sem_capacidade,controle_abstencao,0.225,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0803,2026-02-02,P1,Joao,Sem Reservas,TS,Tesouro Selic,360,0.00,sem_capacidade,controle_abstencao,0.200,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0804,2026-02-02,P1,Joao,Sem Reservas,TS,Tesouro Selic,720,0.00,sem_capacidade,controle_abstencao,0.175,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0805,2026-02-02,P1,Joao,Sem Reservas,TS,Tesouro Selic,1080,0.00,sem_capacidade,controle_abstencao,0.150,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0806,2026-02-02,P1,Joao,Sem Reservas,TPRE,Tesouro Prefixado,15,0.00,sem_capacidade,controle_abstencao,0.225,sim,50,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0807,2026-02-02,P1,Joao,Sem Reservas,TPRE,Tesouro Prefixado,180,0.00,sem_capacidade,controle_abstencao,0.225,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0808,2026-02-02,P1,Joao,Sem Reservas,TPRE,Tesouro Prefixado,360,0.00,sem_capacidade,controle_abstencao,0.200,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0809,2026-02-02,P1,Joao,Sem Reservas,TPRE,Tesouro Prefixado,720,0.00,sem_capacidade,controle_abstencao,0.175,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0810,2026-02-02,P1,Joao,Sem Reservas,TPRE,Tesouro Prefixado,1080,0.00,sem_capacidade,controle_abstencao,0.150,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0811,2026-02-02,P1,Joao,Sem Reservas,TIPCA,Tesouro IPCA+,15,0.00,sem_capacidade,controle_abstencao,0.225,sim,50,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0812,2026-02-02,P1,Joao,Sem Reservas,TIPCA,Tesouro IPCA+,180,0.00,sem_capacidade,controle_abstencao,0.225,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0813,2026-02-02,P1,Joao,Sem Reservas,TIPCA,Tesouro IPCA+,360,0.00,sem_capacidade,controle_abstencao,0.200,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0814,2026-02-02,P1,Joao,Sem Reservas,TIPCA,Tesouro IPCA+,720,0.00,sem_capacidade,controle_abstencao,0.175,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0815,2026-02-02,P1,Joao,Sem Reservas,TIPCA,Tesouro IPCA+,1080,0.00,sem_capacidade,controle_abstencao,0.150,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0816,2026-02-02,P1,Joao,Sem Reservas,CDBI,CDB ate o limite do FGC,15,0.00,sem_capacidade,controle_abstencao,0.225,sim,50,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0817,2026-02-02,P1,Joao,Sem Reservas,CDBI,CDB ate o limite do FGC,180,0.00,sem_capacidade,controle_abstencao,0.225,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0818,2026-02-02,P1,Joao,Sem Reservas,CDBI,CDB ate o limite do FGC,360,0.00,sem_capacidade,controle_abstencao,0.200,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0819,2026-02-02,P1,Joao,Sem Reservas,CDBI,CDB ate o limite do FGC,720,0.00,sem_capacidade,controle_abstencao,0.175,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0820,2026-02-02,P1,Joao,Sem Reservas,CDBI,CDB ate o limite do FGC,1080,0.00,sem_capacidade,controle_abstencao,0.150,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0821,2026-02-02,P1,Joao,Sem Reservas,CDBS,CDB acima do limite do FGC,15,0.00,sem_capacidade,controle_abstencao,0.225,sim,50,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0822,2026-02-02,P1,Joao,Sem Reservas,CDBS,CDB acima do limite do FGC,180,0.00,sem_capacidade,controle_abstencao,0.225,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0823,2026-02-02,P1,Joao,Sem Reservas,CDBS,CDB acima do limite do FGC,360,0.00,sem_capacidade,controle_abstencao,0.200,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0824,2026-02-02,P1,Joao,Sem Reservas,CDBS,CDB acima do limite do FGC,720,0.00,sem_capacidade,controle_abstencao,0.175,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0825,2026-02-02,P1,Joao,Sem Reservas,CDBS,CDB acima do limite do FGC,1080,0.00,sem_capacidade,controle_abstencao,0.150,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,4.26,2025-12,,,
D1-0826,2026-02-02,P2,Marina,Economiza e Nao Investe,TS,Tesouro Selic,15,335.18,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,4.26,2025-12,,,
D1-0827,2026-02-02,P2,Marina,Economiza e Nao Investe,TS,Tesouro Selic,180,335.18,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.26,2025-12,,,
D1-0828,2026-02-02,P2,Marina,Economiza e Nao Investe,TS,Tesouro Selic,360,335.18,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.26,2025-12,,,
D1-0829,2026-02-02,P2,Marina,Economiza e Nao Investe,TS,Tesouro Selic,720,335.18,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.26,2025-12,,,
D1-0830,2026-02-02,P2,Marina,Economiza e Nao Investe,TS,Tesouro Selic,1080,335.18,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,4.26,2025-12,,,
D1-0831,2026-02-02,P2,Marina,Economiza e Nao Investe,TPRE,Tesouro Prefixado,15,335.18,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,4.26,2025-12,,,
D1-0832,2026-02-02,P2,Marina,Economiza e Nao Investe,TPRE,Tesouro Prefixado,180,335.18,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,4.26,2025-12,,,
D1-0833,2026-02-02,P2,Marina,Economiza e Nao Investe,TPRE,Tesouro Prefixado,360,335.18,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,4.26,2025-12,,,
D1-0834,2026-02-02,P2,Marina,Economiza e Nao Investe,TPRE,Tesouro Prefixado,720,335.18,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,4.26,2025-12,,,
D1-0835,2026-02-02,P2,Marina,Economiza e Nao Investe,TPRE,Tesouro Prefixado,1080,335.18,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,4.26,2025-12,,,
D1-0836,2026-02-02,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,15,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.26,2025-12,,,
D1-0837,2026-02-02,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,180,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.26,2025-12,,,
D1-0838,2026-02-02,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,360,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.26,2025-12,,,
D1-0839,2026-02-02,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,720,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.26,2025-12,,,
D1-0840,2026-02-02,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,1080,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,4.26,2025-12,,,
